"ID","Project","ScriptName","login","password","TestDescription","ClientChannel","Locale","Currency","Brand","ShipEmail","ShipPhone","ShipCity","ShipCountryCode","ShipLine1","ShipLine2","ShipPostalCode","ShipState","ShipFirstName","ShipLastName","BillEmail","LoyaltyCardNumber","LoyaltyCardId","BillPhone","BillCity","BillCountryCode","BillLine1","BillLine2","BillPostalCode","BillState","BillFirstName","BillLastName","PromoCode","ShipmentType","shipping_option","CreditCard","CCType","ExpMonth","ExpYear","UseSVS","SVS","PIN","CVV","pay_type","Checkout","QtyIncrease","SqlQuery","Databases","DB_ENV","Endpoints","SVC_ENV"
"TFS46097","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Multiple Physical Products Purchase value gt 200 USD for High Dollar Review using Valid CC","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Accept","Billing",,"ShipToAddress","Value",,,,,"TRUE","6364913881999911889","4940","615","svs","true","0","get_physicalGT200.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS46153","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Idevice purchase value gt 200 USD for Idevice review using Valid CC","GS_US","en-US","USD","GS","hanifkhan@gamestop.com","8177227093","Grapevine","US","625 Westport Pkwy",,"76051","TX","Review","Turner","hanifkhan@gamestop.com",,,"8177226078","Grapevine","US","625 Westport Pkwy",,"76051","TX","Accept","Billing",,"ShipToAddress","Value","6011186767363110","Discover","9","2020","false",,,"124","generate","true","0","get_ideviceGT200.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS46154","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Tablets purchase value gt 200 USD for Tablet review using Valid CC","GS_US","en-US","USD","GS","hanifkhan@gamestop.com","8177227093","Grapevine","US","625 Westport Pkwy",,"76051","TX","Review","Turner","hanifkhan@gamestop.com",,,"8177226078","Grapevine","US","625 Westport Pkwy",,"76051","TX","Accept","Billing",,"ShipToAddress","Standard","6011186767363110","Discover","9","2020","false",,,"124","generate","true","0","get_tabletGT200.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS46165","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"ISPU AuthAndFraud Hold Request with CC card","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Grapevine","US","625 Westport Pkwy",,"76051","TX","Review","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Accept","Billing",,"InStorePickUp","InStorePickup","6011186767363110","Discover","9","2020","false",,,"515","generate","true","0","Get_PreOrder_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS46221","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Physical Product Purchase using Valid GC(full payment)","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Grapevine","US","625 Westport Pkwy",,"76051","TX","Review","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Accept","Billing",,"ShipToAddress","Value",,,,,"true","6364913881999911889","4940","615","svs","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS46225","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Physical Product Purchase using InValid GC","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Grapevine","US","625 Westport Pkwy",,"76051","TX","David","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","David","Turner",,"ShipToAddress","Standard",,,,,"true","6364913880999911832","2322","332","svs","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS46226","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Physical Product Purchase using InValid CC","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Irving","US","5615 High Point Dr",,"75038","TX","David","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","David","Turner",,"ShipToAddress","One Day","5011186767363110","Discover","9","2020","false",,,"551","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47915","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Physical Product Purchase  using Valid CC As Auth User","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner",,"ShipToAddress","Two Day","6011186767363110","Discover","9","2020","false",,,"515","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS48362","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Digital Order purchase using Valid CC As Auth User","GS_US","en-US","USD","GS","robinthomas@gamestop.com","8177227093","Irving","US","5615 High Point Dr",,"75038","TX","Review","Thomas","robinthomas@gamestop.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Review","Thomas",,"Digital","Digital","4111111111111110","Visa","9","2020","false",,,"615","generate","true","0","Get_DLC_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS48363","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Physical Order purchase as International Order using Valid CC As Auth User","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Albany","AU","T21 Albany Plaza",,"6330","WA","Review","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177227093","Albany","AU","T21 Albany Plaza",,"6330","WA","Review","Turner",,"ShipToAddress","International (Zone 4)","4111111111111110","Visa","9","2020","false",,,"515","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS48364","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Physical Product Purchase for BillShip Mismatch review Using Valid CC As Auth User","GS_US","en-US","USD","GS","robinthomas@gamestop.com","8177227093","Grapevine","US","625 Westport Pkwy",,"76051","TX","Review","Turner","robinthomas@gamestop.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner",,"ShipToAddress","One Day","6011186767363110","Discover","9","2020","false",,,"615","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS48365","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Multiple Physical Products Purchase value gt 200 USD for High Dollar Review using Valid CC As Auth User","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner",,"ShipToAddress","Two Day","6011186767363110","Discover","9","2020","false",,,"332","generate","true","0","get_physicalGT200.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS48366","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Idevice purchase value gt 200 USD for Idevice review using Valid CC As Auth User","GS_US","en-US","USD","GS","robinthomas@gamestop.com","8177227093","Grapevine","US","625 Westport Pkwy",,"76051","TX","Review","Turner","robinthomas@gamestop.com",,,"8177226078","Grapevine","US","625 Westport Pkwy",,"76051","TX","Review","Turner",,"ShipToAddress","Value","6011186767363110","Discover","9","2020","false",,,"124","generate","true","0","get_ideviceGT200.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS48367","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Tablets purchase value gt 200 USD for Tablet review using Valid CC As Auth User","GS_US","en-US","USD","GS","robinthomas@gamestop.com","8177227093","Grapevine","US","625 Westport Pkwy",,"76051","TX","Review","Turner","robinthomas@gamestop.com",,,"8177226078","Grapevine","US","625 Westport Pkwy",,"76051","TX","Review","Turner",,"ShipToAddress","Standard","6011186767363110","Discover","9","2020","false",,,"112","generate","true","0","get_tabletGT200.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS48368","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Physical Product Purchase using Valid GC(full payment) As Auth User","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Grapevine","US","625 Westport Pkwy",,"76051","TX","Review","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner",,"ShipToAddress","One Day",,,,,"true","6364911003999900208","3552","615","svs","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS48369","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Physical and Digital Order purchase using Valid CC As Auth User","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner",,"Digital","Digital","4111111111111110","Visa","9","2020","false",,,"615","generate","true","0","Physical_Digital.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS48370","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Preorder Purchase Using CC As Auth User","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner",,"InStorePickUp","InStorePickup","6011186767363110","Discover","9","2020","false",,,"332","generate","true","0","Get_PreOrder_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS48372","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Physical and PreOrder purchase using Valid CC As Auth User","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner",,"Digital","Digital","4111111111111110","Visa","9","2020","false",,,"615","generate","true","0","PreOrder_Physical.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS48374","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Preorder releasing on different dates Purchase Using CC as auth user","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner",,"InStorePickUp","InStorePickup","6011186767363110","Discover","9","2020","false",,,"332","generate","true","0","Get_PreOrder_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS48376","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Digital and PreOrder purchase using Valid CC As Auth User","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner",,"Digital","Digital","4111111111111110","Visa","9","2020","false",,,"615","generate","true","0","PreOrder_Digital.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"ProdSMK01","Production","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout PreOrder Item using Test CC","GS_US","en-US","USD","GS","david@r3nrut.com","8177227093","Irving","US","219 W 4th St",,"75060","TX","David","Turner","david@r3nrut.com",,,"8166995730","Irving","US","219 W 4th St",,"75060","TX","David","Turner",,"ShipToAddress","Value","4358801728171120","Visa","5","2019","false",,,"831","generate","false","0","get_single_product.sql","databases.csv","PROD_Catalog","endpoints.csv","PROD_V1"
"ProdSMK02","Production","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout PreOrder Item with Discount using Test CC","GS_US","en-US","USD","GS","david@r3nrut.com","8177227093","Irving","US","219 W 4th St",,"75060","TX","David","Turner","david@r3nrut.com",,,"8166995730","Irving","US","219 W 4th St",,"75060","TX","David","Turner",,"ShipToAddress","Standard","4358801728171120","Visa","5","2019","false",,,"831","generate","false","0","get_single_product.sql","databases.csv","PROD_Catalog","endpoints.csv","PROD_V1"
"ProdSMK03","ISPU","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout PreOrder Item for ISPU using Test CC","GS_US","en-US","USD","GS","david@r3nrut.com","8177227093","Irving","US","219 W 4th St",,"75060","TX","David","Turner","david@r3nrut.com",,,"8166995730","Irving","US","219 W 4th St",,"75060","TX","David","Turner",,"ShipToAddress","One Day","4358801728171120","Visa","5","2019","false",,,"831","generate","false","0","get_single_product.sql","databases.csv","PROD_Catalog","endpoints.csv","PROD_V1"
