"ID","Project","ScriptName","TestDescription","login","password","valid_pur_svs_cc","pur","promo_code","continue_checkout","cc_type","cc_number","exp_month","exp_year","cvv","svs_number","svs_pin","first_name","last_name","shipping_line1","shipping_line2","shipping_city","shipping_state","shipping_zip","shipping_country","shipping_phone","shipping_email","billing_line1","billing_line2","billing_city","billing_state","billing_zip","billing_country","billing_phone","billing_email","Endpoints","SVC_ENV","Property","PROP_URL","SqlQuery","Databases","DB_ENV","submit_order","billing_address_same_as_shipping","change_existing_address","do_google_analytics","GC_TYPE","GC_AMNT","GC_QTY","GC_OTHER_AMNT","use_paypal_at_cart","use_paypal_at_payment","do_pixel_validate"
"TFS100760","Visit Pixel","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_visit_pixel_spec.rb","Should validate GSM visit pixel script on store search page",,,"FALSE",,,"FALSE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA3_GS","get_single_product.sql","databases.csv","QA_Catalog","FALSE","FALSE","FALSE","FALSE",,,,,"FALSE","FALSE","TRUE"
"TFS100761","Visit Pixel","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_visit_pixel_spec.rb","Should validate GSM visit pixel script on cart",,,"FALSE",,,"FALSE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA3_GS","get_single_product.sql","databases.csv","QA_Catalog","FALSE","FALSE","FALSE","FALSE",,,,,"FALSE","FALSE","TRUE"
"TFS100762","Visit Pixel","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_visit_pixel_spec.rb","Should validate GSM visit pixel script on loyalty",,,"FALSE",,,"FALSE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA3_GS","get_single_product.sql","databases.csv","QA_Catalog","FALSE","FALSE","FALSE","FALSE",,,,,"FALSE","FALSE","FALSE"
"TFS100764","Visit Pixel","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_visit_pixel_spec.rb","Should validate GSM visit pixel script on hops hold request",,,"FALSE",,,"FALSE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA3_GS","get_single_product.sql","databases.csv","QA_Catalog","FALSE","FALSE","FALSE","FALSE",,,,,"FALSE","FALSE","TRUE"
"TFS100765","Visit Pixel","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_visit_pixel_spec.rb  --login qa_ui_testing1@qagsecomprod.oib.com --password T3sting ","Should validate GSM visit pixel script on checkout login","qa_ui_testing1@qagsecomprod.oib.com","T3sting","TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA3_GS","Get_ISPU_Product.sql","databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","FALSE","TRUE"
"TFS100766","Visit Pixel","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_visit_pixel_spec.rb  --login qa_ui_testing1@qagsecomprod.oib.com --password T3sting  ","Should validate GSM visit pixel script on payment","qa_ui_testing1@qagsecomprod.oib.com","T3sting","TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA3_GS","Get_ISPU_Product.sql","databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","FALSE","TRUE"
"TFS100767","Visit Pixel","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_visit_pixel_spec.rb  --login qa_ui_testing1@qagsecomprod.oib.com --password T3sting","Should validate GSM visit pixel script on handling options.","qa_ui_testing1@qagsecomprod.oib.com","T3sting","TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA3_GS","Get_ISPU_Product.sql","databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","FALSE","TRUE"
"TFS100768","Visit Pixel","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_visit_pixel_spec.rb  --login qa_ui_testing1@qagsecomprod.oib.com --password T3sting","Should validate GSM visit pixel script on checkout: shipping","qa_ui_testing1@qagsecomprod.oib.com","T3sting","TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA3_GS","Get_ISPU_Product.sql","databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","FALSE","TRUE"
"TFS100770","Visit Pixel","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_visit_pixel_spec.rb  --login qa_ui_testing1@qagsecomprod.oib.com --password T3sting","Should validate GSM visit pixel script on checkout: billing","qa_ui_testing1@qagsecomprod.oib.com","T3sting","TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA3_GS","Get_ISPU_Product.sql","databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE","TRUE"
"TFS100773","Visit Pixel","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_visit_pixel_spec.rb ","Should validate GSM visit pixel script on giftcard page.",,,"FALSE",,,"FALSE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA3_GS","get_single_product.sql","databases.csv","QA_Catalog","FALSE","FALSE","FALSE","FALSE",,,,,"FALSE","FALSE","TRUE"
"TFS100783","Visit Pixel","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_visit_pixel_spec.rb ","Should validate GSM visit pixel script on weekly ads page.",,,"FALSE",,,"FALSE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA3_GS","get_single_product.sql","databases.csv","QA_Catalog","FALSE","FALSE","FALSE","FALSE",,,,,"FALSE","FALSE","TRUE"
"TFS100784","Visit Pixel","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_visit_pixel_spec.rb ","Should validate GSM visit pixel script on store availability.",,,"FALSE",,,"FALSE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA3_GS","get_single_product.sql","databases.csv","QA_Catalog","FALSE","FALSE","FALSE","FALSE",,,,,"FALSE","FALSE","TRUE"
"TFS100771","Visit Pixel","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_visit_pixel_spec.rb ","Should validate GSM visit pixel script on order info",,,"FALSE",,,"FALSE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA3_GS","get_single_product.sql","databases.csv","QA_Catalog","FALSE","FALSE","FALSE","FALSE",,,,,"FALSE","FALSE","TRUE"
